,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11968,11968,1173651944710997558,2024-12-25,city scrape,582033706,within an hour,100%,100%,f,3,3,"['email', 'phone']",,37.980564186645225,23.71730938465576,Entire home,Entire home/apt,6,2.5,3.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Standalone high chair - available upon request"", ""Ethernet connection"", ""Crib - available upon request"", ""Clothing storage"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Keypad"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",171.0,1,365,2,2,365,365,2.0,365.0,25,55,81,256,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1327759,3,3,0,0,0.54
11969,11969,1173656345751513693,2024-12-25,city scrape,582035176,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.9685037032547,23.726602122090146,Entire condo,Entire home/apt,4,1.0,2.0,3.0,"[""Washer"", ""Exterior security cameras on property"", ""Central air conditioning"", ""TV"", ""Hair dryer"", ""Essentials"", ""Self check-in"", ""Safe"", ""Coffee maker: french press, Nespresso"", ""Hot water"", ""Keypad"", ""Microwave"", ""Iron"", ""Outdoor dining area"", ""Dishwasher"", ""Hot water kettle"", ""Smoke alarm"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Wifi""]",172.0,2,30,1,2,30,30,2.0,30.0,20,37,67,339,5,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002672070,1,1,0,0,0.8
11972,11972,1170103694651118221,2024-12-25,city scrape,581032361,within an hour,100%,100%,t,1,1,"['email', 'phone']",,37.97493548618991,23.728518872784928,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Laundromat nearby"", ""Housekeeping available from 9:00\u202fAM to 1:00\u202fPM - available at extra cost"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser"", ""Bed linens"", ""Paid parking garage off premises"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""Wifi""]",120.0,1,59,1,1,1125,1125,1.0,1125.0,18,48,75,319,35,35,2,4.86,4.94,4.97,4.89,4.86,5.0,4.89,00002701815,1,1,0,0,5.38
11973,11973,1170121823437663528,2024-12-25,city scrape,581036801,within an hour,100%,100%,t,1,2,"['email', 'phone']",,37.96903,23.70867,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Sun loungers"", ""Housekeeping - available at extra cost"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Oven"", ""Microwave"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Hot tub"", ""Bed linens"", ""AC - split type ductless system"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""Wifi""]",120.0,1,59,1,1,1125,1125,1.0,1125.0,24,54,84,313,10,10,2,5.0,5.0,4.9,4.8,5.0,4.7,4.9,00002701820,1,1,0,0,1.78
11981,11981,1173683989577068962,2024-12-25,city scrape,582033706,within an hour,100%,100%,f,3,3,"['email', 'phone']",,37.98058109999999,23.7173523,Entire home,Entire home/apt,4,1.5,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Clothing storage"", ""Hangers"", ""Dryer"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Keypad"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",105.0,1,365,2,2,365,365,2.0,365.0,30,60,86,247,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1327759,3,3,0,0,0.68
11986,11986,1173803166044915245,2024-12-25,city scrape,123579116,within an hour,100%,100%,t,4,4,"['email', 'phone']","Athina, Greece",37.97124,23.71089,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Host greets you"", ""Breakfast"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Sound system"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Baking sheet"", ""Microwave"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Life size games"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi""]",120.0,3,30,3,3,1125,1125,3.0,1125.0,23,53,83,263,4,4,1,5.0,5.0,5.0,5.0,5.0,4.75,5.0,00002687440,3,3,0,0,0.87
11987,11987,1173857114479829857,2024-12-25,city scrape,581711512,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.9824832,23.7262597,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Coffee"", ""Washer"", ""Shower gel"", ""TV"", ""Self check-in"", ""Collazen body soap"", ""Pets allowed"", ""Freezer"", ""Hot water"", ""Keypad"", ""Air conditioning"", ""City skyline view"", ""Cleaning available during stay"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Private patio or balcony"", ""Collazen conditioner"", ""Central heating"", ""Kitchen"", ""Elevator"", ""Wifi""]",100.0,1,90,1,1,90,90,1.0,90.0,9,9,15,290,2,2,0,4.0,5.0,5.0,3.0,3.5,3.0,4.5,01250394342,1,1,0,0,0.7
11993,11993,1170743552040569895,2024-12-26,city scrape,48069663,within an hour,100%,100%,f,25,26,"['email', 'phone']",,37.9790639,23.7263606,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Housekeeping available from 11:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""55 inch HDTV"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Folding or convertible high chair"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",143.0,2,14,2,2,1125,1125,2.0,1125.0,14,17,17,275,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002360970,10,9,1,0,0.27
11994,11994,1170774787473600605,2024-12-25,city scrape,25101563,within an hour,100%,100%,f,7,7,"['email', 'phone', 'work_email']",,37.98520002419515,23.71063549763724,Room in boutique hotel,Private room,4,1.0,1.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Self check-in"", ""Safe"", ""Drying rack for clothing"", ""Trash compactor"", ""Sun loungers"", ""Hangers"", ""Crib"", ""Hot water"", ""Smart lock"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Mini fridge"", ""Outdoor shower"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Wine glasses"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free parking on premises"", ""Central heating"", ""Fire extinguisher"", ""Wifi""]",100.0,1,365,1,1,365,365,1.0,365.0,23,51,81,356,0,0,0,,,,,,,,0206K124K0265601,7,0,7,0,
11995,11995,1170787394670193817,2024-12-25,city scrape,138535193,within an hour,100%,99%,t,8,12,"['email', 'phone']","Athina, Greece",37.9613743,23.7357867,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free parking garage on premises \u2013 1 space"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Park view"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Fast wifi \u2013 99 Mbps"", ""Mountain view"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Mosquito net"", ""Coffee maker: Nespresso"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""HDTV with Netflix"", ""First aid kit"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator""]",137.0,3,365,3,3,365,365,3.0,365.0,20,28,52,162,14,14,0,4.71,4.86,4.71,4.64,4.86,5.0,4.86,00002735143,5,5,0,0,2.35
12002,12002,1174370310606122038,2024-12-26,city scrape,500455788,within an hour,100%,99%,t,14,14,"['email', 'phone']",,37.9742731,23.732858,Entire condo,Entire home/apt,6,1.0,2.0,3.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Bidet"", ""Ethernet connection"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",107.0,2,365,1,3,365,365,2.4,365.0,4,15,39,219,51,51,7,4.96,4.94,4.98,4.86,5.0,4.98,4.94,00002699119,13,13,0,0,7.73
12013,12013,1170996143582388766,2024-12-25,city scrape,7380945,within an hour,100%,100%,,4,7,"['email', 'phone']",,37.97914,23.72511,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Dishes and silverware"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Kitchen"", ""Body soap"", ""Wifi""]",120.0,1,365,1,1,365,365,1.0,365.0,0,0,0,174,0,0,0,,,,,,,,00002684504,3,2,1,0,
12024,12024,1175196549925686521,2024-12-25,city scrape,582409108,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.96461715447367,23.72566239421102,Entire rental unit,Entire home/apt,7,1.0,2.0,5.0,"[""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""First aid kit"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi""]",114.0,1,1125,1,2,59,120,1.1,110.1,13,20,34,104,13,13,0,4.85,4.92,4.77,4.92,4.85,4.92,4.77,00002722070,2,2,0,0,2.24
12029,12029,1171465386168206482,2024-12-25,city scrape,581430938,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.9805658,23.7087075,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Breakfast"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Body soap"", ""Fire extinguisher"", ""Kitchenette"", ""Wifi""]",126.0,1,365,1,1,1125,1125,1.0,1125.0,24,54,78,303,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00003104322,1,1,0,0,0.98
12046,12046,1171638450248683335,2024-12-25,city scrape,77457889,within a day,100%,95%,f,46,48,"['email', 'phone']",,37.99825127268024,23.736353728836043,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Wifi""]",120.0,1,365,1,1,365,365,1.0,365.0,0,0,0,49,0,0,0,,,,,,,,00002689503,35,35,0,0,
12048,12048,1171690067198617534,2024-12-25,city scrape,60902063,,,,f,2,3,['phone'],,37.98225111028002,23.73991014134872,Private room in rental unit,Private room,2,1.0,2.0,2.0,"[""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Exercise equipment"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Wifi""]",144.0,1,365,1,1,365,365,1.0,365.0,29,59,89,89,0,0,0,,,,,,,,Exempt,1,0,1,0,
12056,12056,1175964473632767497,2024-12-25,city scrape,240203476,within an hour,100%,89%,t,4,4,"['email', 'phone']",,37.982537950336265,23.719088472425938,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Washer"", ""Exterior security cameras on property"", ""Other stove"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Oven"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",200.0,2,365,2,2,365,365,2.0,365.0,30,60,90,365,2,2,0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,00002705386,4,4,0,0,0.58
12062,12062,1176043271358498129,2024-12-26,city scrape,541216595,within an hour,100%,99%,t,8,8,"['email', 'phone', 'work_email']",,37.9735627,23.7335073,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Cooking basics"", ""Standalone high chair - available upon request"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Oven"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",153.0,2,25,1,2,25,25,2.0,25.0,16,37,67,157,7,7,0,5.0,5.0,5.0,4.57,5.0,4.86,4.57,00002705774,4,4,0,0,1.19
12064,12064,1171830134235080275,2024-12-25,city scrape,77329657,within an hour,100%,100%,t,1,1,"['email', 'phone']",,37.96219092984848,23.728626972286857,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Safe"", ""Cooking basics"", ""Drying rack for clothing"", ""Trash compactor"", ""Bidet"", ""Ethernet connection"", ""Crib - available upon request"", ""Clothing storage"", ""Electric stove"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator"", ""Folding or convertible high chair - available upon request"", ""Wifi""]",100.0,2,60,2,5,1125,1125,2.5,1125.0,17,47,77,350,24,24,2,5.0,5.0,5.0,4.92,5.0,4.83,4.96,01243412354,1,1,0,0,3.58
12068,12068,1172242664541544513,2024-12-25,city scrape,60982106,within an hour,100%,99%,t,28,30,"['email', 'phone']",,38.00111,23.73732,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Fast wifi \u2013 91 Mbps"", ""Safe"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Bidet"", ""Clothing storage"", ""Hangers"", ""Dryer"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Laundromat nearby"", ""Air conditioning"", ""Iron"", ""Paid crib - available upon request"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",104.0,2,365,2,2,365,365,2.0,365.0,0,0,0,123,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002692391,16,16,0,0,0.2
12079,12079,1176576133059459962,2024-12-25,city scrape,123074489,within an hour,100%,100%,t,66,77,"['email', 'phone', 'work_email']","Athina, Greece",37.9649928,23.7450144,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Indoor fireplace: electric"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Elemis conditioner"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Toaster"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Single oven"", ""Self check-in"", ""Drying rack for clothing"", ""Lockbox"", ""Housekeeping available from 9:30\u202fAM to 2:00\u202fPM, every day - available at extra cost"", ""Ethernet connection"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Books and reading material"", ""Blender"", ""Microwave"", ""Iron"", ""Paid crib - available upon request"", ""Aqua Senses shampoo"", ""Room-darkening shades"", ""Bed linens"", ""Mosquito net"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""53 inch HDTV with Netflix"", ""Paid standalone high chair - available upon request"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Aqua Senses body soap"", ""Wifi""]",119.0,2,365,2,2,365,365,2.0,365.0,19,49,79,354,10,10,0,4.9,5.0,4.6,5.0,4.9,4.9,4.8,00002726524,58,58,0,0,1.83
12082,12082,1180376765757175453,2024-12-25,city scrape,583784015,within an hour,100%,,f,1,1,"['email', 'phone']",,37.98888118816458,23.73447531108941,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,"[""Host greets you"", ""Kitchen"", ""Iron"", ""AC - split type ductless system"", ""Hair dryer"", ""50 inch HDTV"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""Dedicated workspace"", ""Wifi""]",100.0,1,30,1,1,30,30,1.0,30.0,29,59,89,364,0,0,0,,,,,,,,00780405948,1,1,0,0,
12092,12092,1176742056554806176,2024-12-26,city scrape,582853485,within an hour,100%,100%,f,2,2,"['email', 'phone']",,37.96519867537202,23.72492885351157,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Kitchen"", ""Wifi""]",120.0,1,30,1,1,30,30,1.0,30.0,30,60,90,365,0,0,0,,,,,,,,00002632060,2,2,0,0,
12113,12113,1177628071670520290,2024-12-25,city scrape,103217576,within an hour,100%,99%,f,43,69,"['email', 'phone']",,37.9938825,23.7297279,Entire rental unit,Entire home/apt,9,1.0,1.0,7.0,"[""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Dryer \u2013\u00a0In unit"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Window guards"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Dining table"", ""Single level home"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi""]",122.0,1,365,1,1,365,365,1.0,365.0,27,57,87,362,1,1,0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,00002715226,42,42,0,0,0.25
12119,12119,1180862550939323261,2024-12-25,city scrape,582409108,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.97223,23.73238,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,"[""Air conditioning"", ""Kitchen"", ""Self check-in"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Lockbox"", ""First aid kit"", ""Wifi"", ""Dedicated workspace""]",136.0,1,1125,1,2,60,60,1.4,60.0,3,9,34,95,22,22,1,4.95,4.95,4.95,4.91,4.95,5.0,4.95,00002722017,2,2,0,0,3.77
12127,12127,1177650900982000205,2024-12-25,city scrape,103217576,within an hour,100%,99%,f,43,69,"['email', 'phone']",,37.9943597,23.7292239,Entire rental unit,Entire home/apt,16,2.5,3.0,11.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Dishwasher"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",181.0,1,365,1,1,365,365,1.0,365.0,29,59,89,362,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002658685,42,42,0,0,0.17
