,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
12771,12771,1206485282671767855,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,38.0028927,23.7136645,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$47.00,1,90,1,1,1125,1125,1.0,1125.0,6,32,60,327,2,2,1,4.5,4.5,4.0,4.5,4.5,3.5,4.0,00002232242,28,28,0,0,0.53
12773,12773,1206496935038979604,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,38.0031485,23.7146631,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$62.00,1,60,1,1,1125,1125,1.0,1125.0,14,44,74,342,0,0,0,,,,,,,,00002232200,28,28,0,0,
12791,12791,1207054699181065482,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9577488,23.7268908,Entire rental unit,Entire home/apt,8,1.5,3.0,4.0,"[""Heating - split type ductless system"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Hangers"", ""Freezer"", ""Elevator"", ""Shower gel"", ""TV"", ""Hot water"", ""Fire extinguisher"", ""Coffee maker: espresso machine"", ""Lockbox"", ""Self check-in"", ""Wifi"", ""Drying rack for clothing""]",$77.00,2,365,2,2,365,365,2.0,365.0,4,4,4,242,13,13,0,4.62,4.69,4.54,4.92,4.92,4.54,4.77,00002831286,14,14,0,0,2.77
12824,12824,1211397255824192453,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.96928877947561,23.75159430198507,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Coffee maker: Nespresso, pour-over coffee"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Wifi""]",$60.00,1,60,1,1,1125,1125,1.0,1125.0,16,43,73,164,7,7,0,4.14,4.43,4.14,4.86,4.57,4.86,4.14,00002733181,18,18,0,0,1.81
12835,12835,1211418096954665386,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.96782,23.75318,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$71.00,1,60,1,1,1125,1125,1.0,1125.0,23,52,82,173,5,5,0,4.6,4.8,4.8,4.8,4.8,4.6,4.4,00002733209,18,18,0,0,1.22
12899,12899,1217217563116984877,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']",,37.9816504,23.7259143,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Other induction stove"", ""Hair dryer"", ""Refrigerator"", ""Toaster"", ""Free washer \u2013 In building"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Free dryer \u2013 In building"", ""Elevator""]",$96.00,1,365,1,1,365,365,1.0,365.0,22,52,82,357,3,3,3,4.67,5.0,5.0,4.33,5.0,4.0,5.0,1318462,15,15,0,0,3.0
12921,12921,1213692049912893204,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9577488,23.7268908,Entire rental unit,Entire home/apt,8,1.5,3.0,4.0,"[""Heating - split type ductless system"", ""Washer"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Single oven"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Microwave"", ""Air conditioning"", ""Shampoo"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$88.00,2,365,2,2,365,365,2.0,365.0,11,24,36,300,11,11,1,4.73,4.73,4.82,5.0,4.73,4.45,4.91,00002831270,14,14,0,0,2.32
12946,12946,1217976330100837053,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']",,37.9807226887454,23.72664648363856,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Dryer"", ""High chair"", ""Hot water"", ""Keypad"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",$72.00,1,365,1,1,365,365,1.0,365.0,22,52,82,357,0,0,0,,,,,,,,1318462,15,15,0,0,
13098,13098,1228109697352985639,2024-12-25,city scrape,189967864,within an hour,98%,98%,f,64,66,"['email', 'phone']",,38.0177376,23.7306883,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Toaster"", ""TV"", ""Housekeeping available from 11:00\u202fAM to 5:00\u202fPM - available at extra cost"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Clothing storage"", ""Private entrance"", ""Hangers"", ""Hot water"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Backyard"", ""Kitchen"", ""Body soap"", ""Wifi"", ""Coffee maker""]",$37.00,1,365,1,1,365,365,1.0,365.0,16,41,71,346,6,6,0,4.5,4.0,5.0,4.83,5.0,4.33,4.5,00002847180,40,40,0,0,1.5
13116,13116,1231754056229224582,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9889304,23.7446428,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Other stove"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Hammock"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""BBQ grill"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$82.00,1,60,1,1,1125,1125,1.0,1125.0,26,56,86,177,4,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002879706,18,18,0,0,1.41
13157,13157,1238218221380341851,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.98626,23.737,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Other stove"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Coffee maker: french press, Nespresso"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Private backyard"", ""Hot water"", ""Laundromat nearby"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Wifi""]",$71.00,1,60,1,1,1125,1125,1.0,1125.0,25,55,85,168,8,8,0,4.88,4.88,4.88,4.88,5.0,4.88,5.0,00002879753,18,18,0,0,2.4
13325,13325,1243020763024315147,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.983862246049895,23.76129226092738,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Air conditioning"", ""Iron"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$40.00,5,90,5,5,90,90,5.0,90.0,25,55,85,360,1,1,0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,00002389730,44,19,25,0,0.64
13411,13411,1251947895229452703,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9620459,23.7185368,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Wine glasses"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",$40.00,2,365,2,2,365,365,2.0,365.0,19,49,79,354,4,4,1,3.75,4.75,3.75,4.5,4.5,4.0,4.25,00002930499,14,14,0,0,1.38
13540,13540,1257146996777610839,2024-12-25,city scrape,90614405,within an hour,99%,100%,f,180,306,"['email', 'phone']",,37.96462245376303,23.74283553360263,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Portable air conditioning"", ""Window AC unit"", ""Kitchen"", ""Dishes and silverware"", ""Washer"", ""Central air conditioning"", ""AC - split type ductless system"", ""Hair dryer"", ""Hot water kettle"", ""Fire extinguisher"", ""Stove"", ""Smoke alarm"", ""Oven"", ""Lockbox"", ""Self check-in"", ""Wifi"", ""Beach access \u2013 Beachfront""]",$800.00,2,365,2,2,365,365,2.0,365.0,0,0,24,299,0,0,0,,,,,,,,00002939023,1,1,0,0,
13569,13569,1259297492802728587,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9658545,23.7318864,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,"[""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$64.00,2,365,2,2,365,365,2.0,365.0,9,31,50,292,9,9,2,4.67,4.78,4.44,4.89,4.67,4.78,4.67,00002372472,14,14,0,0,3.46
13620,13620,1262198275234492885,2024-12-25,city scrape,378554931,within an hour,98%,93%,f,30,32,"['email', 'phone']",,37.9782017,23.7545975,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Air conditioning"", ""Kitchen"", ""Self check-in"", ""Washer"", ""TV"", ""Lockbox"", ""First aid kit"", ""Wifi"", ""Dedicated workspace""]",$60.00,1,365,1,1,365,365,1.0,365.0,19,46,76,351,0,0,0,,,,,,,,00002950609,8,8,0,0,
13668,13668,1267188407245253975,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9686814,23.7522892,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Coffee maker: Nespresso, pour-over coffee"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Wifi""]",$61.00,1,60,1,1,1125,1125,1.0,1125.0,11,38,68,159,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2876312,18,18,0,0,0.47
13669,13669,1267197309971813919,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9896789,23.7289924,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",$72.00,1,60,1,1,1125,1125,1.0,1125.0,22,45,75,166,1,1,0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,2930006,18,18,0,0,0.71
13701,13701,1268710034429645697,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9577488,23.7268908,Entire rental unit,Entire home/apt,8,1.5,3.0,4.0,"[""Washer"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Wine glasses"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$81.00,2,365,2,2,365,365,2.0,365.0,0,0,0,194,3,3,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002831303,14,14,0,0,2.14
13717,13717,1273042209400168714,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9635606,23.7223046,Entire rental unit,Entire home/apt,8,2.0,2.0,4.0,"[""Heating - split type ductless system"", ""Coffee"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Hot water kettle"", ""Central heating"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$68.00,2,365,2,2,365,365,2.0,365.0,10,27,40,275,9,9,4,4.56,4.56,4.56,4.89,4.67,4.56,4.33,00002972970,14,14,0,0,4.43
13820,13820,1272935301336113717,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9806186,23.72304,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$62.00,1,365,1,1,1125,1125,1.0,1125.0,11,41,71,155,0,0,0,,,,,,,,2812987,18,18,0,0,
13821,13821,1272949445387094094,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9806186,23.72304,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Ethernet connection"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$99.00,1,365,1,1,1125,1125,1.0,1125.0,22,52,82,173,0,0,0,,,,,,,,2812930,18,18,0,0,
13831,13831,1277338391371383325,2024-12-25,city scrape,427805978,within a few hours,96%,59%,f,14,16,"['email', 'phone']",,37.979207,23.7444411,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Stainless steel oven"", ""Ethernet connection"", ""Electric stove"", ""Hangers"", ""Clothing storage: closet"", ""Hot water"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Window guards"", ""Shampoo"", ""Mosquito net"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Wifi""]",$77.00,1,365,1,1,365,365,1.0,365.0,24,54,84,359,0,0,0,,,,,,,,1218917,7,5,2,0,
13838,13838,1278103930019245785,2024-12-25,city scrape,541226109,within an hour,99%,99%,f,91,93,"['email', 'phone']",,37.9829252,23.7137011,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Outdoor furniture"", ""Air conditioning"", ""Kitchen"", ""Dishes and silverware"", ""Room-darkening shades"", ""Body soap"", ""Patio or balcony"", ""Shower gel"", ""Bed linens"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Mini fridge"", ""Hot water"", ""Hot water kettle"", ""Cooking basics"", ""Wifi"", ""Coffee maker""]",$33.00,2,10,1,2,10,10,1.8,10.0,17,44,74,349,2,2,0,4.5,4.5,4.0,5.0,4.0,4.0,4.5,00002508244,90,90,0,0,1.46
13847,13847,1279546866169405038,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9640527,23.7183509,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$51.00,2,365,2,2,365,365,2.0,365.0,21,51,81,336,4,4,0,4.75,5.0,4.5,4.75,5.0,4.5,4.75,00002968250,14,14,0,0,2.22
13850,13850,1278690561439807148,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.9922561,23.7545427,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""TV"", ""Hair dryer"", ""Lockbox"", ""Self check-in"", ""Wifi""]",$48.00,1,60,1,1,1125,1125,1.0,1125.0,16,46,76,335,2,2,1,5.0,5.0,4.5,5.0,5.0,5.0,5.0,00002636026,28,28,0,0,1.5
13904,13904,1280984346245689607,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9871718,23.7403085,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Other stove"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Private entrance"", ""Clothing storage"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Shared backyard"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Free dryer \u2013 In building"", ""Fire extinguisher"", ""Wifi""]",$83.00,1,60,1,1,1125,1125,1.0,1125.0,16,46,68,152,1,1,0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,00000668102,18,18,0,0,0.81
13905,13905,1281152258838357557,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']","Athina, Greece",37.9840529,23.7343019,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Ethernet connection"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Pocket wifi"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$94.00,1,60,1,1,1125,1125,1.0,1125.0,29,59,89,180,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002930027,18,18,0,0,0.94
