,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5507,5507,588519170477515384,2024-12-25,city scrape,368413809,,,100%,f,4,4,"['email', 'phone']",,38.00245,23.71883,Entire condo,Entire home/apt,6,1.5,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""55 inch HDTV"", ""Central air conditioning"", ""Hair dryer"", ""Toaster"", ""Free washer \u2013 In building"", ""Essentials"", ""Lg refrigerator"", ""Free dryer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Stainless steel oven"", ""Fast wifi \u2013 102 Mbps"", ""Ethernet connection"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Garden view"", ""Hot water"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Room-darkening shades"", ""Bed linens"", ""Sendo conditioner"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",59.0,3,1125,3,3,1125,1125,3.0,1125.0,15,45,75,323,5,0,0,5.0,4.2,5.0,5.0,5.0,5.0,5.0,00000001203,4,4,0,0,0.16
5510,5510,589052628905909084,2024-12-25,city scrape,269852576,within an hour,100%,98%,f,9,13,"['email', 'phone']",,37.96874,23.74463,Entire condo,Entire home/apt,7,1.0,3.0,4.0,"[""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Coffee maker"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Electric stove"", ""Pets allowed"", ""Crib"", ""Hot water"", ""Oven"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Wine glasses"", ""Dining table"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pocket wifi"", ""Elevator"", ""Wifi"", ""45 inch HDTV with Chromecast""]",60.0,2,60,2,2,60,60,2.0,60.0,21,29,53,53,12,9,1,4.58,4.67,4.83,4.33,4.33,4.83,4.75,00001467284,5,5,0,0,0.51
5523,5523,589637643220209337,2024-12-25,city scrape,135111655,within an hour,100%,100%,t,13,15,"['email', 'phone']","Athina, Greece",37.97536,23.72677,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""\u0386\u03bb\u03bb\u03bf electric stove"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Oven"", ""Microwave"", ""Courtyard view"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",67.0,2,365,1,2,365,365,2.0,365.0,9,35,62,328,208,90,3,4.82,4.79,4.79,4.93,4.92,4.98,4.83,00003087006,13,13,0,0,6.99
5526,5526,590724321185674902,2024-12-25,city scrape,103217576,within an hour,100%,99%,f,43,69,"['email', 'phone']",,37.97972869873047,23.717693328857425,Entire rental unit,Entire home/apt,13,1.0,3.0,9.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""High chair"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Dining table"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",131.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,3,2,0,4.0,4.0,3.67,4.0,4.67,4.33,4.0,00001137053,42,42,0,0,0.2
5531,5531,577526663962416160,2024-12-25,city scrape,214763944,within an hour,100%,100%,t,2,2,"['email', 'phone']","Athina, Greece",37.9631,23.72745,Entire condo,Entire home/apt,8,2.0,3.0,5.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Safe"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Bidet"", ""Ethernet connection"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""55 inch TV with Netflix"", ""Hot water"", ""Crib"", ""Oven"", ""Stove"", ""Microwave"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Wifi \u2013 33 Mbps"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Private patio or balcony"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator""]",166.0,2,365,2,2,365,365,2.0,365.0,9,19,40,271,176,64,2,4.81,4.88,4.75,4.86,4.87,4.84,4.86,00003065578,2,2,0,0,5.31
5536,5536,591923131421979446,2024-12-26,city scrape,253784452,within an hour,100%,96%,t,11,19,"['email', 'phone']",,37.97643,23.73282,Entire condo,Entire home/apt,6,1.5,2.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Hot water"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Dining table"", ""First aid kit"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",145.0,4,1125,2,3,1125,1125,2.8,1125.0,29,59,89,364,48,7,0,4.83,4.81,4.77,4.9,4.83,4.92,4.77,00002610479,4,4,0,0,1.46
5537,5537,591927753333256645,2024-12-25,city scrape,42755842,within an hour,100%,94%,,39,51,"['email', 'phone']",,37.99666,23.73262,Entire condo,Entire home/apt,5,1.0,3.0,3.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Stainless steel electric stove"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Portable air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""46 inch HDTV with standard cable"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Wifi"", ""Coffee maker""]",34.0,60,365,60,60,365,365,60.0,365.0,0,0,0,178,8,0,0,4.38,4.5,4.38,4.75,4.63,4.38,4.63,00001476510,19,19,0,0,0.26
5539,5539,591970855859415693,2024-12-25,city scrape,451507881,within an hour,100%,100%,t,1,1,"['email', 'phone']","Athina, Greece",37.972759,23.720102,Entire condo,Entire home/apt,6,1.5,3.0,5.0,"[""Host greets you"", ""Kuppersbusch stainless steel electric stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Fast wifi \u2013 194 Mbps"", ""Cooking basics"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Ethernet connection"", ""Crib - available upon request"", ""Hangers"", ""Freezer"", ""Folding or convertible high chair - always at the listing"", ""Clothing storage: closet"", ""LG refrigerator"", ""Hot water"", ""Books and reading material"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""32 inch HDTV with Apple TV, Chromecast"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Portable fans"", ""Piano""]",170.0,2,1125,2,2,1125,1125,2.0,1125.0,2,2,11,124,177,77,3,4.95,4.93,4.87,4.97,4.98,4.98,4.91,00002840735,1,1,0,0,6.31
5542,5542,592464198562425661,2024-12-25,city scrape,451608310,within an hour,100%,100%,f,1,1,['phone'],,37.98345,23.7234,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Outdoor furniture"", ""Private patio or balcony"", ""Long term stays allowed"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hair dryer"", ""Refrigerator"", ""38 inch HDTV"", ""Dedicated workspace"", ""Wifi"", ""Coffee maker""]",70.0,2,1125,1,1,1125,1125,1.0,1125.0,30,60,90,365,31,4,0,4.52,4.61,4.55,4.65,4.68,4.29,4.58,00001320206,1,1,0,0,0.94
5543,5543,578053270897083187,2024-12-25,city scrape,300111827,within an hour,100%,98%,t,5,6,"['email', 'phone']","Athina, Greece",38.01481,23.7367,Entire condo,Entire home/apt,6,1.0,2.0,4.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""TV"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Hangers"", ""Freezer"", ""Hot water"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Wifi \u2013 6 Mbps"", ""Courtyard view"", ""Iron"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Pitsos refrigerator"", ""Dining table"", ""Free parking on premises"", ""Extra pillows and blankets"", ""LG stainless steel electric stove"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator""]",45.0,10,365,10,10,365,365,10.0,365.0,0,0,0,187,3,0,0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,00001453300,5,5,0,0,0.09
5546,5546,578680159574635383,2024-12-25,city scrape,448711708,within an hour,100%,100%,t,1,1,"['email', 'phone']","Athina, Greece",37.974442,23.728209,Entire villa,Entire home/apt,10,3.0,4.0,6.0,"[""Central heating"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Dishes and silverware"", ""Washer"", ""Hangers"", ""Exterior security cameras on property"", ""Bed linens"", ""Clothing storage: closet"", ""TV"", ""Outdoor dining area"", ""Essentials"", ""Fire extinguisher"", ""First aid kit"", ""Safe"", ""Cooking basics"", ""Wifi""]",634.0,2,90,2,2,90,90,2.0,90.0,14,38,65,88,68,27,1,4.96,4.93,4.94,4.97,5.0,5.0,4.96,00001133693,1,1,0,0,2.13
5547,5547,578789782428840800,2024-12-25,city scrape,448734219,within an hour,100%,98%,t,1,1,"['email', 'phone']","Athina, Greece",37.96488571166992,23.73246383666992,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Private hot tub - available all year, open 24 hours"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Single oven"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Bidet"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Free residential garage on premises \u2013 2 spaces"", ""Hot water"", ""Laundromat nearby"", ""Baking sheet"", ""Laser tag"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Mountain view"", ""Outdoor shower"", ""Bed linens"", ""TV with Netflix"", ""Shampoo"", ""AC - split type ductless system"", ""Bathtub"", ""Mini fridge"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",73.0,3,365,1,3,1125,1125,3.0,1125.0,6,20,32,171,131,60,0,4.89,4.84,4.75,4.86,4.89,4.76,4.89,00002806082,1,1,0,0,3.91
5548,5548,578868470615979383,2024-12-25,city scrape,12981170,within an hour,100%,100%,f,10,18,"['email', 'phone']",,37.97859,23.73872,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Crib - available upon request"", ""Clothing storage"", ""Hangers"", ""Sound system"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Blender"", ""Baking sheet"", ""Microwave"", ""SMEG refrigerator"", ""Iron"", ""Bed linens"", ""AC - split type ductless system"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Elevator"", ""Portable fans"", ""Wifi""]",115.0,2,120,2,2,1125,1125,2.0,1125.0,0,0,0,207,14,1,0,4.57,4.71,4.57,4.71,4.79,4.93,4.5,00000335015,7,7,0,0,0.45
5549,5549,578955350161876209,2024-12-26,city scrape,190394609,within an hour,100%,100%,f,15,15,"['email', 'phone']","Athina, Greece",37.97393,23.73206,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Pets allowed"", ""32 inch HDTV with Netflix"", ""Hangers"", ""Freezer"", ""Crib"", ""Hot water"", ""Oven"", ""Long term stays allowed"", ""Paid parking lot off premises"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",66.0,1,365,1,1,1125,1125,1.0,1125.0,13,24,48,248,185,62,0,4.67,4.66,4.76,4.81,4.85,4.97,4.67,00001451965,15,15,0,0,5.5
5551,5551,592739364675421797,2024-12-26,city scrape,184778355,within an hour,100%,100%,t,1,1,"['email', 'phone']","Athina, Greece",37.978069,23.722527,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""49 inch HDTV with standard cable"", ""Cleaning products"", ""Shower gel"", ""Clothing storage: wardrobe and dresser"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bluetooth sound system"", ""Bed linens"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Paid parking garage off premises"", ""Bathtub"", ""SAMSUNG refrigerator"", ""Free washer \u2013 In unit"", ""WHIRLPOOL stainless steel oven"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Wifi""]",100.0,2,30,2,2,1125,1125,2.0,1125.0,17,34,62,335,186,69,4,4.94,4.95,4.98,4.97,4.98,4.9,4.94,00001469310,1,1,0,0,5.63
5552,5552,593231936879652552,2024-12-26,city scrape,11407277,within an hour,100%,100%,f,9,14,"['email', 'phone']","Athina, Greece",37.97677,23.73054,Entire rental unit,Entire home/apt,8,1.5,3.0,3.0,"[""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""High chair"", ""Hot water"", ""Oven"", ""Stove"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Netflix, standard cable, Disney+"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",96.0,1,1100,1,1,1100,1100,1.0,1100.0,21,51,81,348,167,45,1,4.81,4.81,4.68,4.86,4.9,4.94,4.72,00001492063,4,4,0,0,5.03
5557,5557,594690702801567505,2024-12-25,city scrape,199927847,within an hour,100%,85%,t,11,11,"['email', 'phone']","Athina, Greece",37.95983,23.7259,Entire condo,Entire home/apt,6,1.0,2.0,4.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""42 inch HDTV with Netflix"", ""Cooking basics"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Crib - available upon request"", ""Bosch stainless steel electric stove"", ""Hangers"", ""Freezer"", ""Free residential garage on premises \u2013 1 space"", ""Hot water"", ""Books and reading material"", ""Beach essentials"", ""Blender"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Hammock"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Mountain view"", ""Bed linens"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Outdoor dining area"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Babysitter recommendations"", ""First aid kit"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""Wifi""]",97.0,3,365,1,3,1125,1125,2.8,1125.0,15,30,55,270,225,66,2,4.96,4.96,4.94,4.96,4.99,4.77,4.89,00001819985,1,1,0,0,6.81
5560,5560,579024453928898916,2024-12-25,city scrape,129245,within a few hours,100%,100%,f,2,3,"['email', 'phone', 'work_email']","Athina, Greece",37.99207,23.74002,Entire condo,Entire home/apt,5,1.0,2.0,3.0,"[""Host greets you"", ""Coffee"", ""Outlet covers"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Crib - always at the listing"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Ceiling fan"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Ethernet connection"", ""Hangers"", ""Freezer"", ""Elevator"", ""High chair"", ""LG refrigerator"", ""50 inch HDTV with Amazon Prime Video, Chromecast, Netflix, standard cable"", ""Hot water"", ""Books and reading material"", ""Stainless steel stove"", ""Oven"", ""Blender"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Bed linens"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Coffee maker: espresso machine, Nespresso"", ""Radiant heating"", ""Children\u2019s dinnerware"", ""Generic body soap"", ""Generic shampoo"", ""Table corner guards"", ""Portable fans"", ""Wifi""]",59.0,2,270,2,2,1125,1125,2.0,1125.0,2,32,62,130,7,1,0,4.71,4.86,4.57,4.71,4.86,4.29,4.71,00001439468,1,1,0,0,0.21
5568,5568,607014217579428053,2024-12-25,city scrape,23739318,within an hour,100%,100%,f,4,5,"['email', 'phone']","Athina, Greece",37.97996,23.71661,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,"[""Heating - split type ductless system"", ""Coffee"", ""Outlet covers"", ""Washer"", ""Dishes and silverware"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Standalone high chair"", ""Clothing storage: closet"", ""Crib"", ""Hot water"", ""Stove"", ""Microwave"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""FRESH body soap"", ""Bed linens"", ""Morris refrigerator"", ""Paid parking garage off premises"", ""Coffee maker: drip coffee maker"", ""Aw shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Free street parking"", ""32 inch HDTV"", ""Kitchen"", ""Elevator"", ""Wifi""]",119.0,2,1125,2,2,1125,1125,2.0,1125.0,21,33,44,155,29,10,0,4.76,4.83,4.59,4.9,4.83,4.66,4.66,00002326137,3,3,0,0,0.93
5569,5569,607033878554283984,2024-12-25,city scrape,23739318,within an hour,100%,100%,f,4,5,"['email', 'phone']",,37.9797667,23.7178796,Entire condo,Entire home/apt,7,1.0,3.0,4.0,"[""Heating - split type ductless system"", ""Induction stove"", ""Coffee"", ""Outlet covers"", ""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""High chair"", ""Crib"", ""Hot water"", ""Microwave"", ""Season shampoo"", ""City skyline view"", ""Iron"", ""Season body soap"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Morris refrigerator"", ""Coffee maker: drip coffee maker"", ""42 inch HDTV"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi""]",121.0,2,365,2,2,1125,1125,2.0,1125.0,18,48,78,167,21,12,0,4.76,4.81,4.52,4.9,5.0,4.62,4.81,00002330171,3,3,0,0,0.8
5577,5577,596232384930086028,2024-12-25,city scrape,442608235,within a few hours,100%,0%,f,4,4,"['email', 'phone']",,37.97318,23.72918,Entire vacation home,Entire home/apt,5,1.0,1.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""APICEUTICALS shampoo"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Safe"", ""Exercise equipment: yoga mat"", ""Cooking basics"", ""Self check-in"", ""Drying rack for clothing"", ""Ethernet connection"", ""Private entrance"", ""Sun loungers"", ""Hangers"", ""Freezer"", ""High chair"", ""Crib"", ""Hot water"", ""Books and reading material"", ""Keypad"", ""APICEUTICALS conditioner"", ""AEG electric stove"", ""Laundromat nearby"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor shower"", ""APICEUTICALS body soap"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Paid dryer \u2013 In building"", ""Outdoor furniture"", ""Kitchen"", ""Shared patio or balcony"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Elevator"", ""AEG single oven"", ""Baby bath"", ""Wifi"", ""Coffee maker""]",240.0,2,365,2,2,365,365,2.0,365.0,7,31,61,336,2,0,0,4.5,5.0,5.0,5.0,5.0,5.0,4.5,00001491216,4,4,0,0,0.06
